formula,nombre,tipo_compuesto,descripcion,geometria_molecular,reacciones_tipicas,n_elementos,total_atomos,masa_molar,n_H,n_C,n_N,n_O,n_S,n_P,n_halogen,n_metal,n_nonmetal,hc_ratio,ho_ratio,co_ratio,no_ratio,tiene_OH,tiene_COOH,tiene_CO3,tiene_SO4,tiene_NO3,tiene_NO2,tiene_PO4,tiene_NH,es_diatomica,es_homoatomica,es_acido,es_base,es_sal,es_oxido,es_organica,tiene_carbono,tiene_nitrogeno,tiene_oxigeno,tiene_fosforo,tiene_azufre,tiene_metal,n_tipos_metal,oxido_Fe_tipo,es_Fe_oxido_III,es_Fe_oxido_II_III,es_nitrato,es_nitrito,es_fluoruro,es_cloruro,es_bromuro,es_yoduro,ratio_O_total,ratio_metal_total,es_oxoacido,es_anhidrido,n_enlaces_estimados,tipo_enlace,es_geometria_lineal,n_atomos_3d,n_bonds_3d,spread_3d,max_dist_3d,es_lineal_3d,tiene_coords_3d,bond_ratio_3d,centroide_x,centroide_y,centroide_z
FeCO₃,Carbonato de hierro II,Carbonato,Siderita. Mineral de hierro.,Trigonal plana (CO₃),,3,5,115.853,0,1,0,3,0,0,0,1,4,0.0,0.0,0.333,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6,0.2,0,0,4,iónico,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
MnCO₃,Carbonato de manganeso,Carbonato,Rodocrosita. Mineral rosado.,Trigonal plana (CO₃),,3,5,114.946,0,1,0,3,0,0,0,1,4,0.0,0.0,0.333,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6,0.2,0,0,4,iónico,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
ZnCO₃,Carbonato de zinc,Carbonato,Smithsonita. Calamina.,Trigonal plana (CO₃),,3,5,125.388,0,1,0,3,0,0,0,1,4,0.0,0.0,0.333,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6,0.2,0,0,4,iónico,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
CuCO₃,Carbonato de cobre II,Carbonato,Malaquita (básico). Verde típico.,Trigonal plana (CO₃),,3,5,123.554,0,1,0,3,0,0,0,1,4,0.0,0.0,0.333,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6,0.2,0,0,4,iónico,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
PbCO₃,Carbonato de plomo,Carbonato,Cerusita. Pigmento blanco de plomo.,Trigonal plana (CO₃),,3,5,267.208,0,1,0,3,0,1,0,1,4,0.0,0.0,0.333,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.6,0.2,0,0,4,iónico,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
NiCO₃,Carbonato de níquel,Carbonato,Gaspeita. Verde. Precursor NiO.,Trigonal plana (CO₃),,3,5,118.701,0,1,0,3,0,0,0,1,4,0.0,0.0,0.333,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6,0.2,0,0,4,iónico,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
CoCO₃,Carbonato de cobalto,Carbonato,Esfalerita de cobalto. Rosa.,Trigonal plana (CO₃),,3,5,118.941,0,1,0,3,0,0,0,1,4,0.0,0.0,0.333,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6,0.2,0,0,4,iónico,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
Ag₂CO₃,Carbonato de plata,Carbonato,Reactivo analítico. Síntesis orgánica.,Trigonal plana (CO₃),,3,6,275.744,0,1,0,3,0,0,0,2,4,0.0,0.0,0.333,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5,0.3333,0,0,5,iónico,0,6,5,0.0,0.0,0,0,0.8333,0.0,0.0,0.0
CdCO₃,Carbonato de cadmio,Carbonato,Otavita. Pigmento. Tóxico.,Trigonal plana (CO₃),,3,5,172.419,0,1,0,3,0,0,0,1,4,0.0,0.0,0.333,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6,0.2,0,0,4,iónico,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
Cs₂CO₃,Carbonato de cesio,Carbonato,Base fuerte. Síntesis orgánica.,Trigonal plana (CO₃),,3,6,325.818,0,1,0,3,0,0,0,2,4,0.0,0.0,0.333,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5,0.3333,0,0,5,iónico,0,6,5,0.0,0.0,0,0,0.8333,0.0,0.0,0.0
Rb₂CO₃,Carbonato de rubidio,Carbonato,Base. Vidrios especiales.,Trigonal plana (CO₃),,3,6,230.944,0,1,0,3,0,0,0,2,4,0.0,0.0,0.333,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5,0.3333,0,0,5,iónico,0,6,5,0.0,0.0,0,0,0.8333,0.0,0.0,0.0
KHCO₃,Bicarbonato de potasio,Carbonato,Antiácido. Levadura en polvo.,Trigonal plana (CO₃),,4,6,100.114,1,1,0,3,0,0,0,1,5,1.0,0.333,0.333,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5,0.1667,0,0,5,iónico,0,6,5,0.0,0.0,0,0,0.8333,0.0,0.0,0.0
Ca(HCO₃)₂,Bicarbonato de calcio,Carbonato,Agua dura temporal. Espeleología.,Trigonal plana (CO₃),,4,11,162.11,2,2,0,6,0,0,0,1,10,1.0,0.333,0.333,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5455,0.0909,0,0,10,iónico,0,11,10,0.0,0.0,0,0,0.9091,0.0,0.0,0.0
Mg(HCO₃)₂,Bicarbonato de magnesio,Carbonato,Agua mineral. Dureza temporal.,Trigonal plana (CO₃),,4,11,146.337,2,2,0,6,0,0,0,1,10,1.0,0.333,0.333,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5455,0.0909,0,0,10,iónico,0,11,10,0.0,0.0,0,0,0.9091,0.0,0.0,0.0
NH₄HCO₃,Bicarbonato de amonio,Carbonato,Levadura. Se descompone al hornear.,Trigonal plana (CO₃),,4,10,79.055,5,1,1,3,0,0,0,0,10,5.0,1.667,0.333,0.3333,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0,0,9,covalente_polar_H,0,10,9,0.0,0.0,0,0,0.9,0.0,0.0,0.0
(NH₄)₂CO₃,Carbonato de amonio,Carbonato,Sal volátil. Smelling salts. Levadura.,Trigonal plana (CO₃),,4,14,96.086,8,1,2,3,0,0,0,0,14,8.0,2.667,0.333,0.6667,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2143,0.0,0,0,13,covalente_polar_H,0,14,13,0.0,0.0,0,0,0.9286,0.0,0.0,0.0
Fe₂(CO₃)₃,Carbonato de hierro III,Carbonato,Inestable. Se hidroliza a Fe(OH)₃.,Trigonal plana (CO₃),,3,14,291.714,0,3,0,9,0,0,0,2,12,0.0,0.0,0.333,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6429,0.1429,0,0,13,iónico,0,14,13,0.0,0.0,0,0,0.9286,0.0,0.0,0.0
HClO,Ácido hipocloroso,Ácido,Desinfectante. Blanqueador. Cloro en agua.,Trigonal plana / Angular,,3,3,52.46,1,0,0,1,0,0,1,0,3,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,1,0,2,covalente_polar_H,0,3,2,0.0,0.0,0,0,0.6667,0.0,0.0,0.0
HClO₂,Ácido cloroso,Ácido,Oxidante. Dióxido de cloro precursor.,Trigonal plana / Angular,,3,4,68.459,1,0,0,2,0,0,1,0,4,0.0,0.5,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,1,0,3,covalente_polar_H,0,4,3,0.0,0.0,0,0,0.75,0.0,0.0,0.0
HClO₃,Ácido clórico,Ácido,Oxidante fuerte. Inestable.,Trigonal plana / Angular,,3,5,84.458,1,0,0,3,0,0,1,0,5,0.0,0.333,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,1,0,4,covalente_polar_H,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
HBrO,Ácido hipobromoso,Ácido,Desinfectante. Bromación.,Trigonal plana / Angular,,3,3,96.911,1,0,0,1,0,0,1,0,3,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,1,0,2,covalente_polar_H,0,3,2,0.0,0.0,0,0,0.6667,0.0,0.0,0.0
HBrO₃,Ácido brómico,Ácido,Oxidante fuerte. Síntesis.,Trigonal plana / Angular,,3,5,128.909,1,0,0,3,0,0,1,0,5,0.0,0.333,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,1,0,4,covalente_polar_H,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
HIO₃,Ácido yódico,Ácido,Oxidante. Titulaciones yodométricas.,Trigonal plana / Angular,,3,5,175.909,1,0,0,3,0,0,1,0,5,0.0,0.333,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,1,0,4,covalente_polar_H,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
HIO₄,Ácido peryódico,Ácido,Corta dioles. Química de carbohidratos.,Trigonal plana / Angular,,3,6,191.908,1,0,0,4,0,0,1,0,6,0.0,0.25,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0.0,1,0,5,covalente_polar_H,0,6,5,0.0,0.0,0,0,0.8333,0.0,0.0,0.0
H₂CrO₄,Ácido crómico,Ácido,Oxidante. Cromado electrolítico.,Trigonal plana / Angular,,3,7,118.008,2,0,0,4,0,0,0,1,6,0.0,0.5,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5714,0.1429,1,0,6,iónico,0,7,6,0.0,0.0,0,0,0.8571,0.0,0.0,0.0
H₂Cr₂O₇,Ácido dicrómico,Ácido,Oxidante naranja. Dicromato.,Trigonal plana / Angular,,3,11,218.001,2,0,0,7,0,0,0,2,9,0.0,0.286,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6364,0.1818,1,0,10,iónico,0,11,10,0.0,0.0,0,0,0.9091,0.0,0.0,0.0
H₂MoO₄,Ácido molíbdico,Ácido,Catalizador. Lubricante.,Trigonal plana / Angular,,3,7,161.972,2,0,0,4,0,0,0,1,6,0.0,0.5,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5714,0.1429,1,0,6,iónico,0,7,6,0.0,0.0,0,0,0.8571,0.0,0.0,0.0
H₂WO₄,Ácido túngstico,Ácido,Precursor de WC. Carburo de tungsteno.,Trigonal plana / Angular,,3,7,249.852,2,0,0,4,0,0,0,1,6,0.0,0.5,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5714,0.1429,1,0,6,iónico,0,7,6,0.0,0.0,0,0,0.8571,0.0,0.0,0.0
H₂SeO₄,Ácido selénico,Ácido,Oxidante fuerte análogo H₂SO₄.,Trigonal plana / Angular,,3,7,144.983,2,0,0,4,0,0,0,0,7,0.0,0.5,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5714,0.0,1,0,6,covalente_polar_H,0,7,6,0.0,0.0,0,0,0.8571,0.0,0.0,0.0
H₂SeO₃,Ácido selenioso,Ácido,Reactivo analítico. Coloración metales.,Trigonal plana / Angular,,3,6,128.984,2,0,0,3,0,0,0,0,6,0.0,0.667,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,1,0,5,covalente_polar_H,0,6,5,0.0,0.0,0,0,0.8333,0.0,0.0,0.0
H₂TeO₄,Ácido telúrico,Ácido,Oxidante. Síntesis de Te.,Trigonal plana / Angular,,3,7,193.612,2,0,0,4,0,0,0,1,6,0.0,0.5,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5714,0.1429,1,0,6,iónico,0,7,6,0.0,0.0,0,0,0.8571,0.0,0.0,0.0
H₃AsO₄,Ácido arsénico,Ácido,Muy tóxico. Insecticida histórico.,Trigonal plana / Angular,,3,8,141.942,3,0,0,4,0,0,0,0,8,0.0,0.75,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,1,0,7,covalente_polar_H,0,8,7,0.0,0.0,0,0,0.875,0.0,0.0,0.0
H₃AsO₃,Ácido arsenioso,Ácido,Tóxico mortal. Medicina arsenical histórica.,Trigonal plana / Angular,,3,7,125.943,3,0,0,3,0,0,0,0,7,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4286,0.0,1,0,6,covalente_polar_H,0,7,6,0.0,0.0,0,0,0.8571,0.0,0.0,0.0
H₂SiO₃,Ácido metasilícico,Ácido,Gel de sílice. Absorbente. Cromatografía.,Trigonal plana / Angular,,3,6,78.099,2,0,0,3,0,0,0,0,6,0.0,0.667,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,1,0,5,covalente_polar_H,0,6,5,0.0,0.0,0,0,0.8333,0.0,0.0,0.0
H₄SiO₄,Ácido orthosilícico,Ácido,Biosilicificación. Diatomeas.,Trigonal plana / Angular,,3,9,96.114,4,0,0,4,0,0,0,0,9,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4444,0.0,1,0,8,covalente_polar_H,0,9,8,0.0,0.0,0,0,0.8889,0.0,0.0,0.0
HBO₂,Ácido metabórico,Ácido,Deshidratación del ácido bórico.,Trigonal plana / Angular,,3,4,43.816,1,0,0,2,0,0,0,0,4,0.0,0.5,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,1,0,3,covalente_polar_H,0,4,3,0.0,0.0,0,0,0.75,0.0,0.0,0.0
H₂B₄O₇,Ácido tetrabórico,Ácido,Bórax en solución. Tampón.,Trigonal plana / Angular,,3,13,157.249,2,0,0,7,0,0,0,0,13,0.0,0.286,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5385,0.0,1,0,12,covalente_polar_H,0,13,12,0.0,0.0,0,0,0.9231,0.0,0.0,0.0
HNO₂,Ácido nitroso,Ácido,Ácido débil. Diazotización. Explosivo.,Trigonal plana / Angular,,3,4,47.013,1,0,1,2,0,0,0,0,4,0.0,0.5,0.0,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,1,0,3,covalente_polar_H,0,4,3,0.0,0.0,0,0,0.75,0.0,0.0,0.0
HCOOH,Ácido fórmico,Ácido,Hormigas. Conservante E236. Reductor.,Trigonal plana / Angular,,3,5,46.025,2,1,0,2,0,0,0,0,5,2.0,1.0,0.5,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,1,0,4,covalente_polar_H,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
C₂H₂O₄,Ácido oxálico,Ácido,Anticalc. Quelante. Planta ruibarbo.,Trigonal plana / Angular,,3,8,90.034,2,2,0,4,0,0,0,0,8,1.0,0.5,0.5,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,1,0,7,covalente_polar_H,0,8,7,0.0,0.0,0,0,0.875,0.0,0.0,0.0
C₄H₆O₅,Ácido málico,Ácido,Acidificante manzanas. E296.,Trigonal plana / Angular,,3,15,134.087,6,4,0,5,0,0,0,0,15,1.5,1.2,0.8,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,1,0,14,covalente_polar_H,0,15,14,0.0,0.0,0,0,0.9333,0.0,0.0,0.0
C₆H₈O₇,Ácido cítrico,Ácido,Ciclo de Krebs. Conservante E330.,Trigonal plana / Angular,,3,21,192.123,8,6,0,7,0,0,0,0,21,1.333,1.143,0.857,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,1,0,20,covalente_polar_H,0,21,20,0.0,0.0,0,0,0.9524,0.0,0.0,0.0
C₄H₆O₆,Ácido tartárico,Ácido,Uva. Cremor tártaro. E334.,Trigonal plana / Angular,,3,16,150.086,6,4,0,6,0,0,0,0,16,1.5,1.0,0.667,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.0,1,0,15,covalente_polar_H,0,16,15,0.0,0.0,0,0,0.9375,0.0,0.0,0.0
C₃H₆O₃,Ácido láctico,Ácido,Fermentación. Yogurt. E270.,Trigonal plana / Angular,,3,12,90.078,6,3,0,3,0,0,0,0,12,2.0,2.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0,1,0,11,covalente_polar_H,0,12,11,0.0,0.0,0,0,0.9167,0.0,0.0,0.0
NaCl O,Hipoclorito de sodio,Haluro,Lejía. Desinfectante. Blanqueador.,Iónico,,3,3,74.442,0,0,0,1,0,0,1,1,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.3333,0.3333,0,0,2,iónico,0,3,2,0.0,0.0,0,0,0.6667,0.0,0.0,0.0
KClO,Hipoclorito de potasio,Haluro,Desinfectante. Fotoquímica.,Iónico,,3,3,90.55,0,0,0,1,0,0,1,1,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.3333,0.3333,0,0,2,iónico,0,3,2,0.0,0.0,0,0,0.6667,0.0,0.0,0.0
Ca(ClO)₂,Hipoclorito de calcio,Haluro,Clorina. Piscinas. Potabilización.,Iónico,,3,5,142.982,0,0,0,2,0,0,2,1,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.4,0.2,0,0,4,iónico,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
NaClO₂,Clorito de sodio,Haluro,Blanqueador textil. Dióxido de cloro.,Iónico,,3,4,90.441,0,0,0,2,0,0,1,1,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.5,0.25,0,0,3,iónico,0,4,3,0.0,0.0,0,0,0.75,0.0,0.0,0.0
NaClO₃,Clorato de sodio,Haluro,Herbicida. Oxidante. Fabricación de ClO₂.,Iónico,,3,5,106.44,0,0,0,3,0,0,1,1,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.6,0.2,0,0,4,iónico,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
KClO₃,Clorato de potasio,Haluro,Fuegos artificiales. Fósforos.,Iónico,,3,5,122.548,0,0,0,3,0,0,1,1,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.6,0.2,0,0,4,iónico,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
KClO₄,Perclorato de potasio,Haluro,Propelente sólido. Pirotecnia.,Iónico,,3,6,138.547,0,0,0,4,0,0,1,1,5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.6667,0.1667,0,0,5,iónico,0,6,5,0.0,0.0,0,0,0.8333,0.0,0.0,0.0
NH₄ClO₄,Perclorato de amonio,Haluro,Cohetes espaciales (Shuttle SRB).,Iónico,,4,10,117.488,4,0,1,4,0,0,1,0,10,0.0,1.0,0.0,0.25,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4,0.0,0,0,9,covalente_polar_H,0,10,9,0.0,0.0,0,0,0.9,0.0,0.0,0.0
NaBrO₃,Bromato de sodio,Haluro,Oxidante. Permanente cabello.,Iónico,,3,5,150.891,0,0,0,3,0,0,1,1,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0.6,0.2,0,0,4,iónico,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
KBrO₃,Bromato de potasio,Haluro,Madurador de harina. Cancerígeno.,Iónico,,3,5,166.999,0,0,0,3,0,0,1,1,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0.6,0.2,0,0,4,iónico,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
KIO₃,Yodato de potasio,Haluro,Sal yodada alternativa. Reactivo.,Iónico,,3,5,213.999,0,0,0,3,0,0,1,1,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0.6,0.2,0,0,4,iónico,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
NaIO₃,Yodato de sodio,Haluro,Sal yodada. Reactivo analítico.,Iónico,,3,5,197.891,0,0,0,3,0,0,1,1,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0.6,0.2,0,0,4,iónico,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
KIO₄,Peryodato de potasio,Haluro,Oxidante. Química de carbohidratos.,Iónico,,3,6,229.998,0,0,0,4,0,0,1,1,5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0.6667,0.1667,0,0,5,iónico,0,6,5,0.0,0.0,0,0,0.8333,0.0,0.0,0.0
K₂CrO₄,Cromato de potasio,Cromato/Dicromato,Amarillo de cromo. Reactivo analítico.,Tetraédrico (CrO₄) / Piramidal,,3,7,194.188,0,0,0,4,0,0,0,3,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5714,0.4286,0,0,6,iónico,0,7,6,0.0,0.0,0,0,0.8571,0.0,0.0,0.0
Na₂CrO₄,Cromato de sodio,Cromato/Dicromato,Pigmento amarillo. Inhibidor corrosión.,Tetraédrico (CrO₄) / Piramidal,,3,7,161.972,0,0,0,4,0,0,0,3,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5714,0.4286,0,0,6,iónico,0,7,6,0.0,0.0,0,0,0.8571,0.0,0.0,0.0
BaCrO₄,Cromato de bario,Cromato/Dicromato,Pigmento amarillo pálido. Pirotecnia.,Tetraédrico (CrO₄) / Piramidal,,3,6,253.319,0,0,0,4,0,0,0,2,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6667,0.3333,0,0,5,iónico,0,6,5,0.0,0.0,0,0,0.8333,0.0,0.0,0.0
PbCrO₄,Cromato de plomo,Cromato/Dicromato,Amarillo cromo. Pigmento (peligroso).,Tetraédrico (CrO₄) / Piramidal,,3,6,323.192,0,0,0,4,0,1,0,2,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.6667,0.3333,0,0,5,iónico,0,6,5,0.0,0.0,0,0,0.8333,0.0,0.0,0.0
Ag₂CrO₄,Cromato de plata,Cromato/Dicromato,Indicador Mohr. Rojo ladrillo.,Tetraédrico (CrO₄) / Piramidal,,3,7,331.728,0,0,0,4,0,0,0,3,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5714,0.4286,0,0,6,iónico,0,7,6,0.0,0.0,0,0,0.8571,0.0,0.0,0.0
K₂Cr₂O₇,Dicromato de potasio,Cromato/Dicromato,Oxidante naranja. Curtido cuero.,Tetraédrico (CrO₄) / Piramidal,,3,11,294.181,0,0,0,7,0,0,0,4,7,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6364,0.3636,0,0,10,iónico,0,11,10,0.0,0.0,0,0,0.9091,0.0,0.0,0.0
